Channel id,Region SB Rank,SB Rating,Channel name,Uploads,Subs,Video Views,Nation,Category,User Created,SB rank,Subscriber Rank,Video Views Rank,Country Rank,Category Rank,Subscribers for the last 30 days,Video Views for the last 30 days,Lowest Estimated Monthly Earnings,Highest Estimated Monthly Earnings,Lowest Estimated Yearly Earnings,Highest Estimated Yearly Earnings,"2016 Unemployment, total (% of total labor force)",2024 Urban population,"2024 Population, total",2023 GDP per capita,2023 GDP per capita growth
UCDPM_n1atn2ijUwHd0NNRQw,26,A-,Coldplay,496,26900000,19852295019,GB,Music,2010-01-03,1396,204,206,10,69,100000.0,198545000.0,49600.0,794200.0,595600.0,9500000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCZMKZS3L9GfhcFkMyBRoVFg,2,A,Kids Land,441,6640000,2689716804,GB,Education,2017-11-14,140,733,5528,144,205,1230000.0,646299000.0,161600.0,2600000.0,1900000.0,31000000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCv2EnpsehvlF867YAgqkLtw,11,A,TIME MACHINE,112,1710000,484386580,GB,People,2015-10-03,487,1213,40503,435,795,,593517.0,148.0,2400.0,1800.0,28500.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCbNzI_WsxwVqaT1_kJABOeQ,46,A-,GoldLadyMaria,5887,747000,680650409,GB,Games,2017-05-08,2137,1570,28688,736,1065,112000.0,119461000.0,29900.0,477800.0,358400.0,5700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCqA5tXN003u_18CKSICLDdg,41,A-,Avocado Playz,2583,3640000,1817815705,GB,Games,2020-05-10,1987,1020,8900,270,537,250000.0,161701000.0,40400.0,646800.0,485100.0,7800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC_J_KZfRV8c13fOCkhXdLiQ,53,A-,Dua Lipa,281,23800000,13721708388,GB,Music,2011-02-05,2519,233,422,14,83,,,0.0,0.0,0.0,0.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCuiyUjYZyG24sgzBG0P6WsQ,5,A,Linh Nhi Shorts,3845,21400000,20430572123,GB,Games,2013-05-28,226,257,192,18,32,400000.0,449202000.0,112300.0,1800000.0,1300000.0,21600000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCZMK_227czQ7T7N7OOISNTQ,47,A-,Dr Morad,110,829000,390541918,GB,Comedy,2008-01-18,2189,1523,53407,691,827,247000.0,125353000.0,31300.0,501400.0,376100.0,6000000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCME81PohuzT1JMCsEtvsD2w,21,A-,On Demand News,27189,1910000,2010901958,GB,News,2006-11-26,1003,1194,7658,416,410,40000.0,12144000.0,3000.0,48600.0,36400.0,582900.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCqcOzx6P_BuF4oyvZsaPunw,15,A,ariki Anime,365,1100000,1169647416,GB,,2022-10-25,767,1284,15979,499,499,153000.0,300081000.0,75000.0,1200000.0,900200.0,14400000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCigARRf_7r_XnexNxP5BW_g,10,A,Rano's Home رانو هوم,1799,14300000,18278570597,GB,People,2020-04-30,451,327,244,40,95,200000.0,331090000.0,82800.0,1300000.0,993300.0,15900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCIYMgDtU7R_2uf3xhtoocew,40,A-,Shab & Kassie,240,5610000,2669309162,GB,,2014-11-15,1927,819,5359,171,171,300000.0,164502000.0,41100.0,658000.0,493500.0,7900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCfWozMZjapPKZBQ_PnwDocg,61,A-,Koreanosh,348,1800000,826905713,GB,,2023-09-19,3048,1209,23216,431,431,230000.0,108732000.0,27200.0,434900.0,326200.0,5200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCat6bC0Wrqq9Bcq7EkH_yQw,94,B+,Iran International ايران اينترنش…,103497,641000,1248321818,GB,News,2016-05-15,5807,1678,14037,831,833,35000.0,63773000.0,15900.0,255100.0,191300.0,3100000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCx1rCf63MdNLLEQG8bqeJHA,68,A-,More Niko,1181,1540000,2161644214,GB,People,2021-11-13,3470,1232,7064,453,814,60000.0,105591000.0,26400.0,422400.0,316800.0,5100000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCS5XwJSOiCGC4zkzIb964Aw,82,A-,Charlie Gee,94,1130000,671064695,GB,,2022-04-10,4897,1281,29654,497,497,90000.0,76438000.0,19100.0,305800.0,229300.0,3700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCNhzH868yqosK3JUbbJbyuw,14,A,Gravity,8,50600,285044125,GB,Games,2021-07-22,754,3524,69440,885,2297,50600.0,279454000.0,69900.0,1100000.0,838400.0,13400000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC_sOtcSKcivKayYiRjzYLeg,69,A-,Luca Gallone,925,2170000,1721549197,GB,Travel,2015-11-24,3477,1167,9441,392,98,130000.0,114844000.0,28700.0,459400.0,344500.0,5500000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCRFhz0G5fZ_NM0d_uVgC8FQ,95,B+,Rockstar Harley,884,2080000,1388688392,GB,Sports,2021-01-26,5833,1175,12286,399,288,80000.0,71699000.0,17900.0,286800.0,215100.0,3400000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCrreHSUa5rnuCVDeO8dX4eA,36,A-,Peppa Pig Español Latino - Canal Oficial,1734,27500000,9898364641,GB,Film,2014-07-28,1887,199,727,8,22,300000.0,158077000.0,39500.0,632300.0,474200.0,7600000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCzSSoloGEz10HALUAbYhngQ,93,B+,Newsflare,9054,3440000,2932361255,GB,News,2012-12-30,5805,1038,4685,286,275,80000.0,101706000.0,25400.0,406800.0,305100.0,4900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC1kdzK80AAmjT_BeGgT92sw,72,A-,Joker Pranks,695,3870000,2943934706,GB,People,2020-10-22,3922,992,4627,248,578,70000.0,100034000.0,25000.0,400100.0,300100.0,4800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCjdvPP6bIMctgtP4fa7XXvA,23,A-,Outstanding Screenplays,1611,1250000,2119868707,GB,Film,2019-12-31,1302,1265,7264,482,644,60000.0,184153000.0,46000.0,736600.0,552500.0,8800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCd_ijCtikdKR5P0ehByop2g,91,B+,ابوعلي الخفاجي,1002,2340000,1806379528,GB,People,2021-05-07,5767,1148,8852,374,732,60000.0,76783000.0,19200.0,307100.0,230300.0,3700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCGKf28rQ19K_QQK2VbE1GTA,24,A-,Thơ Lơ Mơ,699,1550000,1088247808,GB,People,2021-06-04,1365,1232,16712,453,814,170000.0,176593000.0,44100.0,706400.0,529800.0,8500000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCFc1R23t2jmijQNMh5TmFOw,16,A,Mr. Cube Collector,140,824000,373990249,GB,People,2018-06-03,812,1480,57071,652,1049,2000.0,151319000.0,37800.0,605300.0,454000.0,7300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCpqOHmKJFglSrHnVbIxGaCw,99,B+,Battlegrounds,471,566000,244458065,GB,,2019-12-10,5996,1773,83622,919,919,116000.0,67047000.0,16800.0,268200.0,201100.0,3200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCop6604O_QwmEum6e0Riz2w,49,A-,Futcrunch,724,5740000,2178770015,GB,Games,2018-12-28,2290,808,6999,167,347,400000.0,149351000.0,37300.0,597400.0,448100.0,7200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCyeVfsThIHM_mEZq7YXIQSQ,98,B+,MoreAliA,2702,19700000,6544335939,GB,Games,2013-05-06,5963,273,1438,23,36,300000.0,76014000.0,19000.0,304100.0,228000.0,3600000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCEYwjoq_7PPrC3Jwn8Y0RJw,67,A-,Tube World,200,798000,239483689,GB,People,2014-09-18,3469,1507,82261,675,1076,1000.0,26882.0,7.0,108.0,81.0,1300.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCcd0tBtip8YzdTCUw3OVv_Q,81,A-,Elton John,282,4620000,4454191267,GB,Entertainment,2006-02-25,4838,913,2541,205,728,30000.0,45301000.0,11300.0,181200.0,135900.0,2200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCYRGd6P8XAxWqEf1Qj2v7ZA,100,B+,Sav_age,95,315000,135729504,GB,Games,2019-06-02,6088,2047,145884,164,1504,105000.0,68752000.0,17200.0,275000.0,206300.0,3300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCxfyMXaizMdJa6FQIvsG27Q,66,A-,Real Rizz,173,334000,423875710,GB,,2023-09-26,3457,2018,47698,139,1139,57000.0,92100000.0,23000.0,368400.0,276300.0,4400000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCMMvwLa0iHtOhIGAb9O_DKA,3,A,Su Hao,3254,18200000,18927037610,GB,Entertainment,2017-08-31,150,289,230,27,172,600000.0,632867000.0,158200.0,2500000.0,1900000.0,30400000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC5Y1pPVNm_odhiubuRO1D6A,96,B+,Jeremy Lynch,852,12500000,6800791257,GB,Entertainment,2020-10-20,5853,345,1358,51,228,,76485000.0,19100.0,305900.0,229500.0,3700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC_cY4X2sLECUhishGNiyofQ,57,A,Bebefinn - Nursery Rhymes & Kids Songs,631,25400000,12336873210,US,Entertainment,2022-03-30,232,219,505,92,111,700000.0,513321000.0,128300.0,2100000.0,1500000.0,24600000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCOBOSYGTToIg_GTBk2_wLKw,84,A,Foodporn,929,930000,809419604,US,Entertainment,2015-11-05,363,1440,25899,197,1231,445000.0,383757000.0,95900.0,1500000.0,1200000.0,18400000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCy_WCbqwp5ZZ4zNwAyMChiA,88,A,Mini Katana,2132,16200000,9891009551,US,People,2021-05-12,381,309,729,167,79,600000.0,360721000.0,90200.0,1400000.0,1100000.0,17300000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCgFXm4TI8htWmCyJ6cVPG_A,2,A++,Toys and Colors,1358,65500000,78052996917,US,Entertainment,2016-03-17,3,35,10,10,12,2000000.0,2948000000.0,736900.0,11800000.0,8800000.0,141500000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCxN5YtNlPzfMNvJHgWImTUg,37,A,Hungry FAM,4507,8680000,10852404115,US,People,2020-09-13,143,510,631,312,197,430000.0,625504000.0,156400.0,2500000.0,1900000.0,30000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UC8OdvC_qA_MgkslHLtbGiGw,42,A,SURAJ INDIAN GAMER,570,1740000,602163701,US,Games,2021-12-16,169,1210,32040,977,722,20000.0,602111000.0,150500.0,2400000.0,1800000.0,28900000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCcdwLMPsaU2ezNSJU1nFoBQ,67,A,Baby Shark - Pinkfong Kids’ Songs & Stories,3351,78500000,46551138609,US,Education,2011-12-14,271,20,27,8,2,500000.0,465578000.0,116400.0,1900000.0,1400000.0,22300000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCpqadZ_Ne6BLA_ze5EdllBQ,74,A,Wisdom Pouchannel,3172,6420000,6220492274,US,Tech,2017-05-20,319,732,1556,509,61,210000.0,284535000.0,71100.0,1100000.0,853600.0,13700000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCO4zrFQxMZ1V2rN660ybvUQ,1,A++,HiFunnie,2698,9930000,8660229359,US,Entertainment,2022-03-05,1,377,906,231,256,10000.0,71396000.0,17800.0,285600.0,214200.0,3400000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCWrmbQy_KxoBTAHCU7HiErg,73,A,ARGEN,3870,18600000,11156534467,US,Entertainment,2021-05-16,297,285,598,145,169,400000.0,417770000.0,104400.0,1700000.0,1300000.0,20100000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCKmmERguliWTynG9OIoDhDw,58,A,Law By Mike,1243,7620000,5402150237,US,Education,2020-10-21,242,640,1993,426,165,940000.0,532936000.0,133200.0,2100000.0,1600000.0,25600000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UC2xBh2nwvOwBqnA1tEbPCZw,61,A,Yellow Dress Girl,1156,25600000,13559962254,US,Entertainment,2015-07-29,254,217,434,90,109,700000.0,424828000.0,106200.0,1700000.0,1300000.0,20400000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCtgNbEk4vWJoH0GMghF3tPQ,18,A,FuFu Squishy,1342,1810000,1429086430,US,,2023-12-30,55,1219,13047,985,985,999000.0,875358000.0,218800.0,3500000.0,2600000.0,42000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UC3iwxKMRg5l2aDG_8XK2nSQ,81,A,The Mannii Show,3717,13800000,14284414937,US,Comedy,2020-12-16,349,333,396,190,58,200000.0,386438000.0,96600.0,1500000.0,1200000.0,18500000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCqQo7ewe87aYAe7ub5UqXMw,34,A,House of Highlights,46936,15900000,20613477344,US,Sports,2018-01-23,121,312,189,170,17,300000.0,610607000.0,152700.0,2400000.0,1800000.0,29300000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCjmAh2qxmvWdH3xNPbg0IUQ,76,A,Jason Vlogs,993,21800000,13529385240,US,People,2015-07-12,338,253,439,116,44,300000.0,400861000.0,100200.0,1600000.0,1200000.0,19200000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCPqDakM9zj_hONWo2vOTKjw,92,A,Crafting a dummy,326,512000,395545151,US,,2019-05-03,397,1813,50105,557,1557,512000.0,395545000.0,98900.0,1600000.0,1200000.0,19000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCdC0An4ZPNr_YiFiYoVbwaw,91,A,Daily Dose Of Internet,1151,19500000,12638830070,US,Entertainment,2015-07-15,396,276,479,136,160,200000.0,365689000.0,91400.0,1500000.0,1100000.0,17600000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCZSCu6ZEClV54UkVQHr3lpg,31,A,USA VS FRANCE,175,763000,718810616,US,People,2021-08-13,113,1542,26408,296,1111,761000.0,718639000.0,179700.0,2900000.0,2200000.0,34500000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UC3339WgBDKIcxTfywuSmG8w,15,A+,ViralHog,49800,28200000,34765161804,US,Animals,2014-08-22,42,193,51,73,88,700000.0,996046000.0,249000.0,4000000.0,3000000.0,47800000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCJaMVmqpi2_AD_z8nu_KRpA,20,A,Los Rehenes,49,426000,901302586,US,,2023-11-03,61,1908,20592,651,1651,14000.0,18439000.0,4600.0,73800.0,55300.0,885100.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCiDpzkW1DGJySY27a3CdovQ,8,A+,LearnToon - Learn & Play,442,3950000,3743905911,US,,2024-02-08,18,1028,4010,797,797,1560000.0,1729000000.0,432100.0,6900000.0,5200000.0,83000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCN7txTraqv_FZUTFzhMqb6A,40,A,Prvnci,4121,1340000,3654775850,US,Music,2017-10-08,166,1256,3526,21,869,180000.0,569579000.0,142400.0,2300000.0,1700000.0,27300000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCrNRnxyY4zC2KKE9Aos2mPw,63,A,123 Andrés,930,2180000,1369875790,US,Music,2011-09-25,265,1173,13142,941,792,450000.0,445454000.0,111400.0,1800000.0,1300000.0,21400000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCPfEOLhFyZKbrVgHPbmA0LA,77,A,LVXXVIII - Lovoy,386,2190000,1797845144,US,Comedy,2011-03-14,340,1166,7664,935,517,300000.0,101847000.0,25500.0,407400.0,305500.0,4900000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCwDTVq_atJFU8p384H_SnMQ,56,A,Little PIB Nursery,165,1620000,996450600,US,,2023-08-04,229,1231,19757,997,997,540000.0,485576000.0,121400.0,1900000.0,1500000.0,23300000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCcVLr2oFhRFSx3mcOlMZRTQ,71,A,Melli Art School,814,2210000,1534960376,US,Entertainment,2018-05-03,284,1167,11181,936,976,400000.0,385491000.0,96400.0,1500000.0,1200000.0,18500000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCyGlHNYIsiXV47jUbvYA5DQ,11,A+,Cool Items Official,758,5560000,4207374382,US,Howto,2024-06-13,25,854,2984,625,200,1860000.0,1427000000.0,356700.0,5700000.0,4300000.0,68500000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCUj_2VxIyQBWCv_zfubFK3Q,35,A,oreE TV,190,8109999,1926743079,US,Film,2024-02-11,133,589,8651,379,147,1570000.0,578099000.0,144500.0,2300000.0,1700000.0,27700000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCd6xoSnQPuzopy7kbqFGf0g,48,A,?ru?ader,1530,6170000,1042340550,US,Comedy,2021-07-14,200,769,17658,544,209,1790000.0,351018000.0,87800.0,1400000.0,1100000.0,16800000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCMEVZK5J38upc4XiRO3sqWQ,25,A,NuNu Tv - Nursery Rhymes,508,10500000,4185656698,US,Music,2019-06-14,88,368,2933,224,178,1370000.0,756910000.0,189200.0,3000000.0,2300000.0,36300000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCg4eCrQji9aEN0Yxr4gYKmA,72,A,SuperHero Kids,601,17700000,6966335177,US,People,2015-11-25,291,294,1326,152,69,700000.0,438056000.0,109500.0,1800000.0,1300000.0,21000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCVtD5iA4rUuOK5cQrB_o4ow,55,A,Yoeslan,1163,31900000,28976442039,US,Entertainment,2020-09-26,228,165,90,56,72,300000.0,415641000.0,103900.0,1700000.0,1200000.0,20000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCmit2HZTZDDgEVG5iBMEOwA,53,A,Zaidify,511,1310000,1202973351,US,,2021-05-03,221,1263,15111,27,1027,290000.0,371170000.0,92800.0,1500000.0,1100000.0,17800000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCEKFi1cbnLEYkRFEwysDzmw,69,A,VuEdit,168,1440000,595745024,US,,2020-02-23,276,1257,36647,22,1022,1040000.0,478540000.0,119600.0,1900000.0,1400000.0,23000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCrv0rZSx_6LWaZVWHWQdnlQ,64,A,Peachybbies,3046,8570000,8744157372,US,Howto,2017-01-15,266,522,902,322,91,360000.0,437626000.0,109400.0,1800000.0,1300000.0,21000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCb9A6uotqUiuVCvVp4GMqOg,19,A,Justin Flom,988,27200000,25603298015,US,Entertainment,2006-08-25,59,203,119,81,96,900000.0,964725000.0,241200.0,3900000.0,2900000.0,46300000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCJplp5SjeGSdVdwsfb9Q7lQ,21,A,Like Nastya,911,121000000,106051820376,US,Entertainment,2016-12-06,67,7,6,5,6,1000000.0,917546000.0,229400.0,3700000.0,2800000.0,44000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCmIkhPqrv_8PVjTPjmS8zvg,7,A+,Hulm Wahid,739,2020000,1519179969,US,Games,2020-06-11,15,1180,10906,948,694,10000.0,1519000000.0,379700.0,6100000.0,4600000.0,72900000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCE_n8op4o9165chJz05XPvA,79,A,Boo's Family,0,1940000,422277432,US,,2011-03-20,343,1189,46739,956,956,1930000.0,421014000.0,105300.0,1700000.0,1300000.0,20200000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCq8DICunczvLuJJq414110A,39,A,Zach King,725,40000000,17830763118,US,Entertainment,2013-10-14,153,108,262,32,44,500000.0,568515000.0,142100.0,2300000.0,1700000.0,27300000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCLWvIB80ANqrEJhzYzfkgGA,30,A,Family Games Media,1883,14200000,8398411307,US,People,2023-06-08,112,329,971,186,97,700000.0,654227000.0,163600.0,2600000.0,2000000.0,31400000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCDom90xOqP4avehFjSJO6NA,59,A,Sick Science!,761,1820000,1324321778,US,Education,2007-06-14,248,1207,13402,974,590,440000.0,442093000.0,110500.0,1800000.0,1300000.0,21200000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCpuT8AlP9P9EgW_pZ0_xInQ,9,A+,Dylan Anderson,2639,14000000,30661420028,US,Entertainment,2010-09-05,21,330,73,187,213,300000.0,1261000000.0,315200.0,5000000.0,3800000.0,60500000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCnyclRl_xl5H2EoGGYDKZ_g,43,A,昕昕一家人,71,4050000,2637601320,US,,2024-04-01,183,990,5756,760,760,700000.0,602997000.0,150700.0,2400000.0,1800000.0,28900000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCY1kMZp36IQSyNx_9h4mpCg,62,A,Mark Rober,179,58800000,8173347591,US,Tech,2011-10-20,262,45,995,15,1,1400000.0,446919000.0,111700.0,1800000.0,1300000.0,21500000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCvoh9uWVTzo8u3e5eX4lO5A,47,A,Crafts people,11652,13600000,19328294834,US,People,2021-05-25,194,335,221,192,102,300000.0,551757000.0,137900.0,2200000.0,1700000.0,26500000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCkmEIhdd0mgRkDfGLz8BayQ,83,A,Temu,351,350000,2661622299,US,People,2022-08-18,357,1996,5455,734,1538,16000.0,380061000.0,95000.0,1500000.0,1100000.0,18200000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCwToG9qbHnaAFrllqt9TmNw,49,A,DIY & Crafts,910,3640000,2984457414,US,,2019-01-14,201,1032,4789,801,801,640000.0,607275000.0,151800.0,2400000.0,1800000.0,29100000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UC_tw06woNZ_x2OxQKjuI8SQ,29,A,Rainbow friends Fans,2378,10500000,3127222878,US,Entertainment,2022-04-18,109,368,4523,224,250,590000.0,602854000.0,150700.0,2400000.0,1800000.0,28900000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCqOwcxgDCjnHNgMt9A3Ua8w,60,A,Diana Belitskay,4251,21400000,17634550434,US,People,2014-11-25,250,257,268,120,46,400000.0,521499000.0,130400.0,2100000.0,1600000.0,25000000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCOQlVkrr8TrN_2d72O8HFAg,66,A,D Billions Español,1113,11200000,8873453534,US,Entertainment,2020-09-06,270,359,886,216,242,600000.0,469529000.0,117400.0,1900000.0,1400000.0,22500000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
UCk8GzjMOrta8yxDcKfylJYw,24,A,✿ Kids Diana Show,1265,127000000,107107932407,US,Entertainment,2015-05-12,84,5,5,3,4,1000000.0,830288000.0,207600.0,3300000.0,2500000.0,39900000.0,4.86999988555908,281120389,336610656,65020.35292857369,2.0395059357577026
